CustomerID,purchase_cnt,item_cnt,recency,user_total,user_average,unique_products,average_interval,total_transactions,cancel_frequency,cancel_rate
13833,1,117,159,383.84999999999985,383.84999999999985,28,0.0,1,0,0.0
16104,1,122,61,298.21,298.21,28,0.0,1,0,0.0
14830,1,163,53,188.03000000000003,188.03000000000003,38,0.0,1,0,0.0
17247,1,105,15,280.09,280.09,53,0.0,1,0,0.0
15832,1,465,254,836.79,836.79,54,0.0,1,0,0.0
12446,1,351,57,1002.3099999999997,1002.3099999999997,57,0.0,1,0,0.0
17052,1,251,28,399.08999999999986,399.08999999999986,72,0.0,1,0,0.0
16504,1,510,25,465.87999999999994,465.87999999999994,76,0.0,1,0,0.0
15472,1,251,113,371.56000000000012,371.56000000000012,76,0.0,1,0,0.0
12391,1,293,21,439.65999999999997,439.65999999999997,92,0.0,1,0,0.0
17775,1,72,254,56.4,56.4,3,0.0,1,0,0.0
12403,1,94,49,391.7,391.7,4,0.0,1,0,0.0
15709,1,121,283,133.25,133.25,6,0.0,1,0,0.0
17279,1,48,57,187.82999999999998,187.82999999999998,8,0.0,1,0,0.0
17217,1,24,234,113.5,113.5,9,0.0,1,0,0.0
18280,1,45,277,180.59999999999997,180.59999999999997,10,0.0,1,0,0.0
15970,1,116,303,314.1,314.1,11,0.0,1,0,0.0
15143,1,150,225,259.45000000000005,259.45000000000005,14,0.0,1,0,0.0
14885,1,724,131,765.31999999999982,765.31999999999982,15,0.0,1,0,0.0
17040,1,181,137,449.73,449.73,15,0.0,1,0,0.0
17732,1,93,372,303.96999999999997,303.96999999999997,18,0.0,1,0,0.0
17120,1,120,233,307.46,307.46,18,0.0,1,0,0.0
16193,1,219,236,314.45,314.45,19,0.0,1,0,0.0
13239,1,327,261,329.56000000000006,329.56000000000006,21,0.0,1,0,0.0
13716,1,138,269,138.28,138.28,21,0.0,1,0,0.0
15090,1,208,308,381.32000000000005,381.32000000000005,23,0.0,1,0,0.0
13721,1,316,36,524.14,524.14,28,0.0,1,0,0.0
17962,1,127,142,102.40999999999997,102.40999999999997,33,0.0,1,0,0.0
16718,1,407,369,606.05000000000007,606.05000000000007,41,0.0,1,0,0.0
13790,1,748,4,348.80000000000007,348.80000000000007,45,0.0,1,0,0.0
13474,1,129,236,226.84000000000003,226.84000000000003,59,0.0,1,0,0.0
12349,1,630,18,1457.5499999999995,1457.5499999999995,72,0.0,1,0,0.0
12890,1,256,24,376.71999999999997,376.71999999999997,78,0.0,1,0,0.0
18233,1,4,325,440.0,440.0,1,0.0,1,0,0.0
16784,1,24,19,107.6,107.6,3,0.0,1,0,0.0
13992,1,64,30,76.8,76.8,5,0.0,1,0,0.0
16430,1,103,57,300.85,300.85,6,0.0,1,0,0.0
17879,1,45,173,178.51999999999998,178.51999999999998,6,0.0,1,0,0.0
12821,1,70,214,92.720000000000013,92.720000000000013,6,0.0,1,0,0.0
13976,1,154,206,357.98,357.98,10,0.0,1,0,0.0
13973,1,109,287,264.7,264.7,11,0.0,1,0,0.0
16181,1,152,73,305.54,305.54,11,0.0,1,0,0.0
15766,1,170,64,315.06,315.06,11,0.0,1,0,0.0
17680,1,96,23,184.4,184.4,11,0.0,1,0,0.0
17535,1,136,280,164.4,164.4,13,0.0,1,0,0.0
16961,1,125,116,234.17,234.17,14,0.0,1,0,0.0
15637,1,128,52,223.36,223.36,15,0.0,1,0,0.0
13570,1,161,243,239.48999999999998,239.48999999999998,27,0.0,1,0,0.0
12893,1,90,30,176.54999999999995,176.54999999999995,27,0.0,1,0,0.0
14722,1,118,147,180.42000000000002,180.42000000000002,28,0.0,1,0,0.0
13974,1,249,49,413.58999999999992,413.58999999999992,28,0.0,1,0,0.0
14082,1,110,364,182.25,182.25,28,0.0,1,0,0.0
15585,1,320,176,455.30000000000013,455.30000000000013,31,0.0,1,0,0.0
18033,1,252,65,93.820000000000022,93.820000000000022,32,0.0,1,0,0.0
15408,1,106,264,267.18000000000006,267.18000000000006,34,0.0,1,0,0.0
14362,1,96,22,151.50000000000003,151.50000000000003,37,0.0,1,0,0.0
14076,1,79,129,118.67,118.67,43,0.0,1,0,0.0
17806,1,727,11,546.04,546.04,43,0.0,1,0,0.0
12764,1,386,316,1693.8800000000003,1693.8800000000003,45,0.0,1,0,0.0
13336,1,559,77,795.12000000000023,795.12000000000023,51,0.0,1,0,0.0
12371,1,582,59,1527.96,1527.96,62,0.0,1,0,0.0
17923,1,50,282,207.50000000000003,207.50000000000003,1,0.0,1,0,0.0
15070,1,36,372,106.2,106.2,1,0.0,1,0,0.0
16659,1,72,189,39.12,39.12,2,0.0,1,0,0.0
16377,1,1500,267,676.2,676.2,5,0.0,1,0,0.0
17881,1,32,304,133.35,133.35,8,0.0,1,0,0.0
14975,1,380,57,279.94,279.94,11,0.0,1,0,0.0
12515,1,128,353,278.7,278.7,15,0.0,1,0,0.0
13153,1,418,5,486.22,486.22,15,0.0,1,0,0.0
13678,1,924,151,232.6,232.6,16,0.0,1,0,0.0
15148,1,187,10,301.28999999999996,301.28999999999996,20,0.0,1,0,0.0
12564,1,130,261,402.9,402.9,20,0.0,1,0,0.0
12614,1,76,277,315.59999999999997,315.59999999999997,20,0.0,1,0,0.0
15153,1,198,31,329.25,329.25,22,0.0,1,0,0.0
16834,1,358,227,413.45999999999992,413.45999999999992,24,0.0,1,0,0.0
15075,1,447,77,773.03,773.03,27,0.0,1,0,0.0
16613,1,293,70,618.59,618.59,30,0.0,1,0,0.0
17344,1,65,46,157.61999999999998,157.61999999999998,31,0.0,1,0,0.0
16903,1,247,29,363.20000000000005,363.20000000000005,50,0.0,1,0,0.0
15553,1,449,60,428.92999999999989,428.92999999999989,51,0.0,1,0,0.0
17433,1,185,88,303.15999999999997,303.15999999999997,53,0.0,1,0,0.0
15466,1,246,85,334.53000000000003,334.53000000000003,56,0.0,1,0,0.0
12847,1,873,22,843.6400000000001,843.6400000000001,72,0.0,1,0,0.0
14059,1,128,266,183.59999999999997,183.59999999999997,8,0.0,1,0,0.0
17601,1,103,239,116.01000000000002,116.01000000000002,9,0.0,1,0,0.0
18165,1,254,177,302.46000000000004,302.46000000000004,10,0.0,1,0,0.0
16097,1,87,240,185.05,185.05,10,0.0,1,0,0.0
12551,1,100,357,168.0,168.0,10,0.0,1,0,0.0
12702,1,52,19,201.00000000000003,201.00000000000003,11,0.0,1,0,0.0
13663,1,91,179,189.47,189.47,13,0.0,1,0,0.0
17684,1,145,43,239.40999999999994,239.40999999999994,15,0.0,1,0,0.0
12532,1,151,30,313.83,313.83,15,0.0,1,0,0.0
18120,1,31,214,111.15,111.15,17,0.0,1,0,0.0
13626,1,209,252,257.22999999999996,257.22999999999996,19,0.0,1,0,0.0
14757,1,160,75,420.50000000000006,420.50000000000006,19,0.0,1,0,0.0
12452,1,181,16,348.56999999999994,348.56999999999994,20,0.0,1,0,0.0
12448,1,240,44,365.45,365.45,21,0.0,1,0,0.0
14703,1,183,14,318.17,318.17,22,0.0,1,0,0.0
15904,1,84,8,164.68,164.68,30,0.0,1,0,0.0
15318,1,642,3,312.62000000000012,312.62000000000012,33,0.0,1,0,0.0
12638,1,573,33,511.68999999999994,511.68999999999994,38,0.0,1,0,0.0
16480,1,455,75,769.28999999999974,769.28999999999974,51,0.0,1,0,0.0
14953,1,224,25,285.67,285.67,54,0.0,1,0,0.0
14549,1,136,311,289.23999999999995,289.23999999999995,56,0.0,1,0,0.0
16595,1,335,61,360.16,360.16,83,0.0,1,0,0.0
15247,1,160,122,356.0,356.0,6,0.0,1,0,0.0
15958,1,33,74,104.35000000000001,104.35000000000001,7,0.0,1,0,0.0
15803,1,290,51,415.81999999999994,415.81999999999994,8,0.0,1,0,0.0
18138,1,38,295,152.65,152.65,8,0.0,1,0,0.0
16457,1,140,218,208.36,208.36,9,0.0,1,0,0.0
15204,1,258,357,316.58000000000004,316.58000000000004,9,0.0,1,0,0.0
13513,1,109,126,205.1,205.1,10,0.0,1,0,0.0
17987,1,261,185,198.57000000000002,198.57000000000002,13,0.0,1,0,0.0
15119,1,88,245,266.4,266.4,14,0.0,1,0,0.0
13828,1,311,22,209.49,209.49,15,0.0,1,0,0.0
17176,1,170,201,306.13,306.13,15,0.0,1,0,0.0
14015,1,378,52,917.34,917.34,20,0.0,1,0,0.0
13923,1,185,53,351.13000000000005,351.13000000000005,20,0.0,1,0,0.0
12591,1,225,317,368.84999999999991,368.84999999999991,25,0.0,1,0,0.0
12447,1,187,243,431.49000000000007,431.49000000000007,25,0.0,1,0,0.0
12920,1,128,17,162.78,162.78,27,0.0,1,0,0.0
16030,1,283,309,331.24,331.24,28,0.0,1,0,0.0
15677,1,319,49,657.2299999999999,657.2299999999999,33,0.0,1,0,0.0
15790,1,113,10,218.75,218.75,34,0.0,1,0,0.0
13518,1,382,85,627.16,627.16,36,0.0,1,0,0.0
16216,1,254,267,914.93000000000006,914.93000000000006,37,0.0,1,0,0.0
17911,1,223,9,366.23,366.23,39,0.0,1,0,0.0
14988,1,141,211,334.53999999999996,334.53999999999996,40,0.0,1,0,0.0
16204,1,218,23,384.18000000000012,384.18000000000012,45,0.0,1,0,0.0
14052,1,89,19,225.35999999999999,225.35999999999999,56,0.0,1,0,0.0
13307,1,4,120,15.0,15.0,1,0.0,1,0,0.0
17427,1,34,71,100.8,100.8,2,0.0,1,0,0.0
13006,1,55,56,81.570000000000007,81.570000000000007,4,0.0,1,0,0.0
17513,1,254,72,513.19999999999993,513.19999999999993,6,0.0,1,0,0.0
13095,1,144,70,74.399999999999991,74.399999999999991,6,0.0,1,0,0.0
16757,1,81,318,106.83000000000001,106.83000000000001,7,0.0,1,0,0.0
12966,1,75,9,160.18,160.18,10,0.0,1,0,0.0
13858,1,75,57,216.17,216.17,11,0.0,1,0,0.0
16510,1,92,372,248.10000000000002,248.10000000000002,13,0.0,1,0,0.0
17895,1,127,44,95.450000000000017,95.450000000000017,15,0.0,1,0,0.0
18213,1,232,236,232.48000000000002,232.48000000000002,15,0.0,1,0,0.0
15333,1,344,208,1028.56,1028.56,16,0.0,1,0,0.0
15127,1,251,65,406.53,406.53,16,0.0,1,0,0.0
13045,1,221,99,305.28000000000003,305.28000000000003,18,0.0,1,0,0.0
18099,1,149,127,168.31,168.31,19,0.0,1,0,0.0
14951,1,311,79,311.69,311.69,20,0.0,1,0,0.0
12790,1,164,192,294.92,294.92,20,0.0,1,0,0.0
14041,1,94,266,141.40999999999997,141.40999999999997,21,0.0,1,0,0.0
15130,1,197,169,330.11,330.11,22,0.0,1,0,0.0
16751,1,1031,30,1764.7199999999998,1764.7199999999998,24,0.0,1,0,0.0
15142,1,365,46,498.74,498.74,26,0.0,1,0,0.0
16413,1,148,56,262.20000000000005,262.20000000000005,30,0.0,1,0,0.0
15303,1,248,290,574.0200000000001,574.0200000000001,31,0.0,1,0,0.0
17891,1,393,162,203.85999999999999,203.85999999999999,34,0.0,1,0,0.0
12478,1,233,3,545.99,545.99,35,0.0,1,0,0.0
16485,1,235,77,363.65000000000003,363.65000000000003,41,0.0,1,0,0.0
17597,1,1176,213,2044.3700000000001,2044.3700000000001,55,0.0,1,0,0.0
12550,1,564,79,824.8299999999997,824.8299999999997,56,0.0,1,0,0.0
13357,1,321,257,609.4000000000002,609.4000000000002,85,0.0,1,0,0.0
15004,1,622,147,1220.3800000000003,1220.3800000000003,153,0.0,1,0,0.0
18133,1,1350,212,931.49999999999989,931.49999999999989,1,0.0,1,0,0.0
17291,1,72,308,550.80000000000007,550.80000000000007,1,0.0,1,0,0.0
12789,1,3,65,76.850000000000009,76.850000000000009,3,0.0,1,0,0.0
12736,1,168,332,144.0,144.0,3,0.0,1,0,0.0
16387,1,44,322,94.36,94.36,4,0.0,1,0,0.0
12641,1,71,115,145.9,145.9,9,0.0,1,0,0.0
13108,1,298,372,350.06,350.06,10,0.0,1,0,0.0
14569,1,79,1,227.39,227.39,10,0.0,1,0,0.0
17714,1,92,320,153.0,153.0,10,0.0,1,0,0.0
14863,1,132,29,266.76,266.76,11,0.0,1,0,0.0
14355,1,92,365,174.4,174.4,11,0.0,1,0,0.0
15783,1,212,10,246.3,246.3,14,0.0,1,0,0.0
16177,1,95,50,331.95000000000005,331.95000000000005,15,0.0,1,0,0.0
17011,1,186,30,270.90000000000003,270.90000000000003,15,0.0,1,0,0.0
12718,1,201,71,202.25,202.25,18,0.0,1,0,0.0
15825,1,220,172,532.93999999999994,532.93999999999994,20,0.0,1,0,0.0
12365,1,173,291,320.68999999999994,320.68999999999994,21,0.0,1,0,0.0
18011,1,71,373,102.79,102.79,28,0.0,1,0,0.0
14022,1,487,225,439.99999999999994,439.99999999999994,28,0.0,1,0,0.0
15541,1,49,114,85.13000000000001,85.13000000000001,29,0.0,1,0,0.0
15994,1,173,54,414.26999999999992,414.26999999999992,31,0.0,1,0,0.0
13572,1,534,205,1384.2500000000007,1384.2500000000007,32,0.0,1,0,0.0
17367,1,149,238,167.54999999999998,167.54999999999998,33,0.0,1,0,0.0
16978,1,166,77,344.33000000000004,344.33000000000004,39,0.0,1,0,0.0
18126,1,129,60,198.58000000000007,198.58000000000007,51,0.0,1,0,0.0
16936,1,171,25,261.90000000000003,261.90000000000003,56,0.0,1,0,0.0
14675,1,336,16,596.36,596.36,93,0.0,1,0,0.0
16222,1,325,318,773.55000000000007,773.55000000000007,120,0.0,1,0,0.0
12357,1,2708,33,6207.6699999999992,6207.6699999999992,131,0.0,1,0,0.0
13470,2,100,99,165.0,82.5,7,1.67,2,0,0.0
12882,2,246,9,1463.04,731.52,12,2.0,2,0,0.0
13529,2,74,78,307.76,153.88,15,8.93,2,0,0.0
14496,2,159,311,538.81,269.405,16,3.39,2,0,0.0
17926,2,306,133,397.29,198.645,17,3.5,2,0,0.0
15690,2,408,4,239.76000000000002,119.88000000000001,19,5.33,2,0,0.0
13817,2,208,29,328.97999999999996,164.48999999999998,19,15.33,2,0,0.0
17181,2,241,57,239.91999999999996,119.95999999999998,23,14.36,2,0,0.0
18205,2,192,36,517.36,258.68,30,1.23,2,0,0.0
14550,2,389,10,757.36999999999989,378.68499999999995,38,0.72,2,0,0.0
13726,2,1054,38,1079.6599999999999,539.82999999999993,39,1.49,2,0,0.0
14918,2,675,115,1610.1499999999999,805.07499999999993,39,0.86,2,0,0.0
17144,2,483,1,984.56999999999994,492.28499999999997,42,1.77,2,0,0.0
16777,2,62,80,222.61999999999998,111.30999999999999,45,3.74,2,0,0.0
16685,2,396,61,324.24,162.12,60,0.0,2,0,0.0
16644,2,826,177,833.77999999999986,416.88999999999993,62,0.56,2,0,0.0
17387,2,522,19,746.80999999999983,373.40499999999992,71,0.17,2,0,0.0
17252,2,192,116,348.90999999999991,174.45499999999996,86,0.81,2,0,0.0
13822,2,611,5,631.99999999999977,315.99999999999989,90,0.36,2,0,0.0
12962,2,129,7,266.39,133.195,15,7.07,2,0,0.0
13460,2,286,29,183.44,91.72,16,1.25,2,0,0.0
17453,2,219,17,486.72,243.36,19,2.56,2,0,0.0
12394,2,808,63,1080.48,540.24,25,6.38,2,0,0.0
17489,2,428,58,376.63999999999987,188.31999999999994,28,5.46,2,0,0.0
13799,2,402,116,688.86000000000013,344.43000000000006,32,4.66,2,0,0.0
13731,2,278,219,610.59,305.295,36,0.73,2,0,0.0
15813,2,603,207,1303.9099999999999,651.95499999999993,40,0.79,2,0,0.0
17189,2,226,106,383.75000000000006,191.87500000000003,52,4.29,2,0,0.0
15353,2,341,254,770.12,385.06,59,1.88,2,0,0.0
14921,2,953,30,1316.0700000000006,658.03500000000031,78,2.22,2,0,0.0
14761,2,118,58,255.90000000000003,127.95000000000002,11,27.6,2,0,0.0
18040,2,148,19,357.20000000000005,178.60000000000002,18,12.56,2,0,0.0
17376,2,86,70,203.19999999999996,101.59999999999998,23,10.43,2,0,0.0
16070,2,457,22,852.15,426.075,32,0.28,2,0,0.0
15883,2,223,2,396.48000000000008,198.24000000000004,42,0.65,2,0,0.0
17795,2,305,179,342.83,171.415,43,1.93,2,0,0.0
15612,2,51,36,180.15,90.075,3,6.25,2,0,0.0
17330,2,120,22,363.90000000000003,181.95000000000002,5,8.8,2,0,0.0
12450,2,128,156,197.88,98.94,7,2.43,2,0,0.0
14855,2,267,119,645.65000000000009,322.82500000000005,13,0.79,2,0,0.0
16552,2,219,242,379.73,189.865,17,8.13,2,0,0.0
16441,2,173,67,381.20000000000005,190.60000000000002,22,9.74,2,0,0.0
18151,2,355,134,653.35,326.675,38,4.19,2,0,0.0
17223,2,109,310,381.88999999999987,190.94499999999994,42,1.26,2,0,0.0
16320,2,732,172,1038.46,519.23,56,0.73,2,0,0.0
12875,2,2019,143,343.23000000000008,171.61500000000004,1,219.0,2,0,0.0
13493,2,377,275,498.63,249.315,5,2.2,2,0,0.0
14473,2,88,74,234.34,117.17,7,34.67,2,0,0.0
14354,2,210,5,163.62,81.81,9,3.0,2,0,0.0
13649,2,139,256,346.6,173.3,23,4.95,2,0,0.0
15232,2,686,113,612.06000000000006,306.03000000000003,26,0.9,2,0,0.0
16343,2,175,16,328.58,164.29,29,0.0,2,0,0.0
12794,2,592,53,860.41,430.205,43,1.02,2,0,0.0
16053,2,1793,32,1511.9499999999998,755.97499999999991,81,1.07,2,0,0.0
12758,2,2135,116,2791.5900000000006,1395.7950000000003,84,1.66,2,0,0.0
18252,2,234,50,518.26999999999975,259.13499999999988,90,1.3,2,0,0.0
14670,2,326,280,392.85999999999996,196.42999999999998,107,0.0,2,0,0.0
17446,2,198,176,120.9,60.45,6,16.63,2,0,0.0
15863,2,19,25,68.840000000000018,34.420000000000009,18,9.82,2,0,0.0
13885,2,182,189,506.80000000000013,253.40000000000006,28,0.41,2,0,0.0
14164,2,1033,70,1631.77,815.885,28,0.36,2,0,0.0
15762,2,251,65,583.75,291.875,37,0.33,2,0,0.0
12904,2,294,18,496.05999999999983,248.02999999999992,59,2.2,2,0,0.0
17100,2,800,18,971.74,485.87,65,0.0,2,0,0.0
14998,2,258,170,414.86999999999995,207.43499999999997,70,0.97,2,0,0.0
12377,2,942,315,1548.12,774.06,71,0.52,2,0,0.0
18156,2,283,12,675.64,337.82,100,2.94,2,0,0.0
14682,2,80,187,52.0,26.0,1,13.0,2,0,0.0
14912,2,971,16,867.84999999999991,433.92499999999995,21,8.81,2,0,0.0
13759,2,287,33,659.41,329.705,24,1.54,2,0,0.0
17898,2,190,85,152.06,76.03,27,4.48,2,0,0.0
17078,2,782,36,375.86000000000007,187.93000000000004,27,0.0,2,0,0.0
14331,2,252,124,462.65999999999997,231.32999999999998,27,0.37,2,0,0.0
17679,2,729,52,1992.1100000000001,996.05500000000006,29,1.1,2,0,0.0
15244,2,405,65,631.57,315.785,31,5.52,2,0,0.0
15829,2,996,99,636.13999999999987,318.06999999999994,44,0.82,2,0,0.0
17277,2,430,227,1065.3499999999997,532.67499999999984,67,1.4,2,0,0.0
17391,2,480,163,508.8,254.4,2,0.0,2,0,0.0
17707,2,144,185,152.39999999999998,76.199999999999989,3,37.75,2,0,0.0
13434,2,300,74,534.24000000000012,267.12000000000006,9,2.44,2,0,0.0
12592,2,288,92,401.59999999999997,200.79999999999998,10,8.07,2,0,0.0
13416,2,142,43,712.5,356.25,11,2.06,2,0,0.0
12604,2,200,79,236.17999999999995,118.08999999999997,14,13.0,2,0,0.0
18154,2,255,3,399.18999999999994,199.59499999999997,15,2.0,2,0,0.0
14104,2,72,154,216.20999999999998,108.10499999999999,21,0.55,2,0,0.0
17928,2,68,45,184.46000000000004,92.230000000000018,22,9.52,2,0,0.0
17711,2,246,10,385.09999999999997,192.54999999999998,22,12.68,2,0,0.0
13787,2,337,75,309.04,154.52,24,9.6,2,0,0.0
13417,2,162,4,640.82999999999993,320.41499999999996,26,7.41,2,0,0.0
12589,2,302,28,574.68,287.34,28,3.59,2,0,0.0
16561,2,244,5,511.12000000000006,255.56000000000003,29,1.8,2,0,0.0
13046,2,264,30,629.31,314.655,33,6.91,2,0,0.0
13565,2,172,19,240.22000000000006,120.11000000000003,35,8.51,2,0,0.0
18160,2,294,57,638.06000000000029,319.03000000000014,37,3.76,2,0,0.0
13707,2,351,267,806.41000000000042,403.20500000000021,48,1.02,2,0,0.0
12630,2,542,9,1030.88,515.44,59,0.56,2,0,0.0
13221,2,243,240,844.86000000000013,422.43000000000006,61,1.86,2,0,0.0
12635,2,1162,89,1509.1800000000003,754.59000000000015,95,0.66,2,0,0.0
14987,2,128,15,326.4,163.2,2,116.33,2,0,0.0
17788,2,210,73,1112.95,556.475,2,18.33,2,0,0.0
14548,2,256,150,652.8,326.4,2,55.67,2,0,0.0
14865,2,108,7,52.2,26.1,4,121.33,2,0,0.0
15526,2,24,33,148.44,74.22,4,0.0,2,0,0.0
16835,2,61,128,180.85000000000002,90.425000000000011,10,27.11,2,0,0.0
15424,2,554,254,383.33999999999992,191.66999999999996,17,0.0,2,0,0.0
18261,2,146,43,324.23999999999995,162.11999999999998,19,2.6,2,0,0.0
14481,2,489,164,636.51,318.255,25,4.21,2,0,0.0
17695,2,779,131,765.33999999999992,382.66999999999996,30,1.15,2,0,0.0
14508,2,129,22,268.04999999999995,134.02499999999998,52,1.24,2,0,0.0
17250,2,167,3,381.96999999999997,190.98499999999999,55,4.67,2,0,0.0
14451,2,378,60,643.90000000000009,321.95000000000005,86,1.29,2,0,0.0
14520,2,146,1,270.6,135.3,3,96.33,2,0,0.0
15355,2,45,29,277.05,138.525,9,1.77,2,0,0.0
15949,2,284,16,364.71999999999997,182.35999999999999,12,3.0,2,0,0.0
15897,2,223,194,208.59,104.295,17,0.0,2,0,0.0
17708,2,90,187,263.33000000000004,131.66500000000002,28,4.15,2,0,0.0
15364,2,493,95,913.1900000000004,456.5950000000002,29,5.64,2,0,0.0
16083,2,908,100,1317.6200000000001,658.81000000000006,31,8.63,2,0,0.0
13823,2,439,18,957.66000000000008,478.83000000000004,39,1.85,2,0,0.0
12545,2,517,75,832.38999999999987,416.19499999999994,41,3.91,2,0,0.0
12717,2,502,151,830.98,415.49,48,1.81,2,0,0.0
17507,2,359,261,605.57999999999981,302.78999999999991,79,0.54,2,0,0.0
15850,2,298,19,234.88,117.44,87,1.61,2,0,0.0
12743,2,315,134,540.12999999999988,270.06499999999994,114,0.0,2,0,0.0
12838,2,355,33,671.94999999999982,335.97499999999991,115,2.86,2,0,0.0
16669,2,871,23,1344.4800000000007,672.24000000000035,140,0.35,2,0,0.0
13805,2,1900,52,924.59999999999991,462.29999999999995,10,6.33,2,0,0.0
16957,2,172,239,416.63999999999993,208.31999999999996,15,2.8,2,0,0.0
13579,2,176,14,467.03999999999996,233.51999999999998,19,16.09,2,0,0.0
12363,2,408,109,552.0,276.0,23,6.0,2,0,0.0
16884,2,320,37,429.84,214.92,26,0.0,2,0,0.0
18078,2,145,217,336.13,168.065,27,1.46,2,0,0.0
12510,2,347,142,814.56999999999994,407.28499999999997,28,6.07,2,0,0.0
14023,2,345,7,584.06999999999994,292.03499999999997,30,8.07,2,0,0.0
17637,2,280,31,547.06,273.53,35,2.44,2,0,0.0
14664,2,465,19,636.24000000000012,318.12000000000006,78,0.13,2,0,0.0
15030,2,372,71,518.28000000000009,259.14000000000004,7,32.67,2,0,0.0
12793,2,292,334,461.48,230.74,20,1.71,2,0,0.0
14421,2,365,57,813.11000000000013,406.55500000000006,25,5.92,2,0,0.0
16322,2,231,1,326.74999999999994,163.37499999999997,28,0.97,2,0,0.0
17447,2,443,40,541.53,270.765,33,0.89,2,0,0.0
15402,2,693,148,626.35000000000014,313.17500000000007,34,1.18,2,0,0.0
13253,2,1572,156,1030.3999999999999,515.19999999999993,35,5.2,2,0,0.0
16364,2,279,11,705.79,352.895,48,2.45,2,0,0.0
13294,2,453,189,873.73999999999955,436.86999999999978,48,1.11,2,0,0.0
14452,2,116,10,259.05000000000007,129.52500000000003,55,1.41,2,0,0.0
15821,2,202,44,570.96000000000015,285.48000000000008,57,0.28,2,0,0.0
16693,2,203,68,477.8599999999999,238.92999999999995,58,3.5,2,0,0.0
16374,2,236,66,458.77999999999963,229.38999999999982,100,1.83,2,0,0.0
12897,2,110,204,216.5,108.25,3,32.33,2,0,0.0
13223,2,88,200,163.20000000000002,81.600000000000009,5,7.75,2,0,0.0
15330,2,1312,32,714.96,357.48,10,2.33,2,0,0.0
14416,2,326,22,490.21999999999997,245.10999999999999,13,1.54,2,0,0.0
16778,2,194,74,245.94000000000003,122.97000000000001,16,13.27,2,0,0.0
17501,2,160,220,288.59999999999997,144.29999999999998,18,0.0,2,0,0.0
13675,2,330,151,486.82000000000005,243.41000000000003,25,5.54,2,0,0.0
14658,2,47,5,247.14999999999995,123.57499999999997,27,3.96,2,0,0.0
13918,2,1140,49,1212.8399999999997,606.41999999999985,30,7.0,2,0,0.0
18013,2,285,155,187.29000000000002,93.64500000000001,31,0.0,2,0,0.0
17004,2,771,46,1312.14,656.07,38,1.1,2,0,0.0
14862,2,772,25,841.19999999999993,420.59999999999997,47,2.6,2,0,0.0
14594,2,183,7,363.32999999999987,181.66499999999994,48,7.16,2,0,0.0
17913,2,288,58,408.65,204.325,55,5.19,2,0,0.0
14396,2,225,65,487.9899999999999,243.99499999999995,71,4.25,2,0,0.0
13569,2,155,17,337.11999999999995,168.55999999999997,72,4.55,2,0,0.0
16244,2,855,211,1522.7500000000002,761.37500000000011,88,1.78,2,0,0.0
16121,2,576,57,854.66,427.33,170,0.78,2,0,0.0
17737,2,108,9,168.24,84.12,8,5.44,2,0,0.0
17339,2,152,94,243.36,121.68,9,33.75,2,0,0.0
12358,2,242,1,928.06000000000006,464.03000000000003,12,9.31,2,0,0.0
13453,2,134,165,356.98,178.49,16,7.69,2,0,0.0
17134,2,98,106,413.2,206.6,21,7.14,2,0,0.0
18071,2,260,257,452.99999999999994,226.49999999999997,23,4.5,2,0,0.0
16825,2,566,38,775.17999999999984,387.58999999999992,27,5.44,2,0,0.0
13368,2,326,256,573.4,286.7,28,2.96,2,0,0.0
14891,2,505,148,554.38000000000011,277.19000000000005,30,1.22,2,0,0.0
17357,2,152,24,384.38999999999987,192.19499999999994,41,0.0,2,0,0.0
17425,2,407,19,759.17000000000007,379.58500000000004,42,0.98,2,0,0.0
15274,2,619,4,716.56999999999982,358.28499999999991,44,0.3,2,0,0.0
15599,2,718,26,761.74000000000012,380.87000000000006,50,3.47,2,0,0.0
14346,2,605,120,1021.5800000000003,510.79000000000013,55,2.98,2,0,0.0
15265,2,612,151,1506.12,753.06,76,1.04,2,0,0.0
16805,2,539,173,460.58999999999986,230.29499999999993,94,1.92,2,0,0.0
18080,2,642,18,1231.5,615.75,2,223.0,2,0,0.0
15689,2,84,119,254.1,127.05,8,30.13,2,0,0.0
13718,2,173,246,306.55,153.275,9,4.45,2,0,0.0
13960,2,142,21,230.22,115.11,11,4.55,2,0,0.0
13978,2,315,14,196.79000000000002,98.39500000000001,14,2.14,2,0,0.0
16952,2,92,109,167.60999999999999,83.804999999999993,16,0.0,2,0,0.0
12582,2,296,238,351.36,175.68,20,2.58,2,0,0.0
18112,2,255,12,352.68999999999994,176.34499999999997,26,6.16,2,0,0.0
17242,2,611,108,1135.0399999999997,567.51999999999987,30,1.85,2,0,0.0
13955,2,154,154,322.95999999999992,161.47999999999996,33,4.72,2,0,0.0
15366,2,621,75,602.5100000000001,301.25500000000005,37,6.56,2,0,0.0
16243,2,110,33,409.0999999999998,204.5499999999999,49,0.42,2,0,0.0
13744,2,1153,95,1080.5199999999998,540.25999999999988,54,3.18,2,0,0.0
17608,2,229,33,191.99,95.995,54,0.0,2,0,0.0
14651,2,343,67,653.75,326.875,95,1.43,2,0,0.0
12669,2,1104,150,1427.7299999999998,713.8649999999999,96,1.08,2,0,0.0
17029,2,400,110,716.0,358.0,1,126.0,2,0,0.0
13930,2,274,57,337.34,168.67,15,4.88,2,0,0.0
